"threat_id","threat:name","threat:category","threat:severity","threat:cve"
10701,"IST_SlotchBar runtime",adware,low,
10738,"CnsMin_3721 redirect","browser-hijack",medium,
10857,ILookup,adware,high,
10827,"AlfaCleaner updates",adware,low,
10421,"AcidDrop_1_0 initial connection",adware,high,
10288,"BroadcastPC Get up-to-date movie/tv/ad information","data-theft",low,
10876,"PluginAccess redirect to porn",adware,medium,
10992,"Trojan_Abwiz_C runtime1",adware,high,
12525,"Net-Worm.Win32.Kolabc.fic http download",adware,high,
12448,"iWonBar hijacks IE","browser-hijack",medium,
12508,"Antivirus-2010 install from best-antivirus-2010-download.info",adware,medium,
12071,"Locmag_Toolbar Get periodic updates","browser-hijack",medium,
12426,"6SQ Toolbar","browser-hijack",low,
12170,"Backdoor Remote revise 1.15",backdoor,high,
12430,"Startware Videos Toolbar get weather info",adware,medium,
12063,"VirusHeat_4_3 First initial connection",adware,low,
12057,"Kompass_Toolbar Hijacks search bar","browser-hijack",medium,
12652,"Bot: Mariposa Command and Control",spyware,critical,
12097,"Backdoor Girlfriend 1.3.5",backdoor,high,
12613,AntivirusDoktor2009,adware,medium,
12321,"Backdoor Frenzy 2000",backdoor,high,
12017,"ChinaChopper.Gen Command and Control Traffic",spyware,critical,
12201,"Backdoor Phoenix 1.28",backdoor,high,
12610,"Trojan.LooksLike.Zaplot",adware,medium,
12204,"Backdoor Pest 1.0",backdoor,high,
12654,"Fake google.analytics.com. malware",spyware,critical,
12645,"Backdoor.IRC.Zapchast.zwrc",backdoor,high,
12551,"Trojan-PSW.Win32.Papras.dm","data-theft",high,
12425,"SpyYahoo v2.2 send log to ftp server",adware,high,
12431,"Downloader_Trojan.Gen2 Remote Connection",adware,high,
12333,"Backdoor DTr 1.4.2",backdoor,high,
12062,"VirusHeat_4_3 Presale traffic",adware,low,
12178,"Backdoor RatHead 2.01",backdoor,high,
12600,"PDF Object Definition Anomaly",adware,informational,
12630,"W32.Sality.AM",adware,high,
12215,"Backdoor Oblivion 0.1",backdoor,high,
12339,"Backdoor Digital Rootbeer",backdoor,high,
12437,"WL-Keylogger",keylogger,high,
12499,"Win32-FakeAlert.KL Downloads Files",adware,medium,
12218,"Backdoor NokNok 6.0",backdoor,high,
12372,"Backdoor Butt man 0.9",backdoor,high,
12322,"Backdoor Frenzy 1.0.1",backdoor,high,
12401,"Antivirus-2009 insert tip message or scan in progress","browser-hijack",medium,
12281,"Backdoor Last2000",backdoor,high,
12374,"DarkPulsar.Gen Command and Control Traffic",spyware,critical,
12019,"PeoplePal_Toolbar_6_6 Search traffic","browser-hijack",medium,
12221,"Backdoor Nirvana 1.95",backdoor,high,
12106,"Backdoor Aciddrop 1.0",backdoor,high,
12640,"Personal Antivirus",adware,medium,
12397,"Backdoor Alvgus",backdoor,high,
12536,"Trojan.Spy.Zeus.1.Gen",adware,high,
12064,"zz_Toolbar Search engine","browser-hijack",medium,
12352,"Backdoor Connection 1.22",backdoor,high,
12102,"Backdoor Beast",backdoor,high,
12209,"Backdoor Optix Pro 1.1",backdoor,high,
12636,"Trojan-Downloader.Win32.Perkesh",adware,medium,
12235,"Backdoor NetBus pro 2.01",backdoor,high,
12363,"Backdoor Buschtrommel 1.0",backdoor,high,
12234,"Backdoor NetBus pro 2.10",backdoor,high,
12656,"Malicous Fake Wget User Agent",spyware,critical,
12442,"Adclicker Trojan Zlob.dnz",adware,low,
12026,"Spycar exe file web download","browser-hijack",medium,
12274,"Backdoor Leszcz 5.5",backdoor,high,
12490,"Trojan-Downloader.Win32.Banload.ykl",adware,medium,
12056,"JSDownloader.Gen Javascript Detection",spyware,critical,
12208,"Backdoor Oxon 1.1",backdoor,high,
12546,"Pro Antispyware 2009",adware,medium,
12455,"PCLaunchdll.Gen Command and Control Traffic",spyware,critical,
12350,"Backdoor Danton 2.1",backdoor,high,
12396,"Backdoor Amanda",backdoor,high,
12012,"Sofa_Toolbar Keeps record of search information","data-theft",medium,
12239,"Backdoor NetBus 1.53",backdoor,high,
12244,"Backdoor Net devil 1.0",backdoor,high,
12331,"Backdoor EventHorizon",backdoor,high,
12607,"Worm.Win32.Koobface.hy",adware,medium,
12093,"Backdoor Optix Pro 1.33",backdoor,high,
12298,"Backdoor InCommand 1.2",backdoor,high,
12534,"Virut.n",backdoor,medium,
12643,"Trojan-Downloader.Win32.VB.pnc",adware,medium,
12004,"Koadic.Gen Command and Control Traffic",spyware,critical,
12376,"Backdoor Cyn 2.1",backdoor,high,
12523,"Antivirus 2010 install",adware,medium,
12307,"Backdoor Hack a' tack 1.20",backdoor,high,
12015,"FindNot_GuardDog_4 SMTP Email traffic",keylogger,high,
12564,"Trojan.Win32.Nebuler.D pornfat",adware,medium,
12289,"Backdoor Insane",backdoor,high,
12020,"PeoplePal_Toolbar_6_6 Automatic update","browser-hijack",medium,
12451,"Spy-Net 0.7",backdoor,high,
12007,"YourPrivacyGuard presale request",adware,low,
12571,"Trojan-Downloader.Win32.Agent.bjkd publishers",adware,medium,
12548,"Win PC Defender runtime detection",adware,medium,
12439,"aSpy v2.12",adware,high,
12194,"Backdoor Private port 1.0",backdoor,high,
12200,"Backdoor Phoenix 2.0",backdoor,high,
12648,"Admic.Gen Command and Control Traffic",spyware,critical,
12180,"Backdoor R0xr4t 1.0",backdoor,high,
12114,"Backdoor Y3K RAT 1.1",backdoor,high,
12572,"Trojan-Downloader.Win32.Agent.bjkd zabasearch.com",adware,medium,
12592,"Downloader.Banload.AKBB",adware,medium,
12169,"Backdoor Remote revise 1.5",backdoor,high,
12078,"CashFiesta_AdBar Updates to server",adware,low,
12550,"Trojan.PSW.Win32.QQPass.amx","data-theft",medium,
12403,"Antivirus-2009 fake IE warning page","browser-hijack",medium,
12516,"Spyware Protect 2009 block",adware,medium,
12394,"Backdoor Asylum 1.3",backdoor,high,
12158,"Backdoor Socket de troie",backdoor,high,
12117,"Backdoor Xlog 2.2",backdoor,high,
12470,"0desa Msn Pass Stealer 8.5","data-theft",medium,
12340,"Backdoor DFch Grisch 0.1 beta 2",backdoor,high,
12150,"Backdoor Thing 1.5",backdoor,high,
12197,"Backdoor Prayer 1.2",backdoor,high,
12294,"Backdoor Infector 1.3",backdoor,high,
12081,"MySearch_Bar_2_0_2_28",adware,medium,
12366,"Backdoor Breach 4.5",backdoor,high,
12207,"Backdoor PC Invader 0.5",backdoor,high,
12261,"Backdoor Michal 5.00",backdoor,high,
12371,"Backdoor Cero b1",backdoor,high,
12189,"Backdoor Prosiak 0.65",backdoor,high,
12213,"Backdoor Olive 2.4",backdoor,high,
12166,"Backdoor Ruler 1.41",backdoor,high,
12072,"Locmag_Toolbar Hijacks address bar","browser-hijack",medium,
12393,"Backdoor B.F Evolution",backdoor,high,
12175,"Backdoor Remote hack 1.2",backdoor,high,
12405,"Backdoor BugsPrey",backdoor,high,
12576,"Trojan.Win32.Agent.cws",adware,medium,
12243,"Backdoor Net metropolitan 1.0",backdoor,high,
12231,"Backdoor NetSphere 1.27",backdoor,high,
12361,"Backdoor C.I.A. 1.2 Beta",backdoor,high,
12672,"JSDownloader.Gen Javascript Detection",spyware,critical,
12159,"Backdoor School bus 1.60",backdoor,high,
12418,"TD.EXE download runtime detection",adware,high,
12330,"Backdoor Exploiter 1.0",backdoor,high,
12539,"ThreatNuker order",adware,medium,
12266,"Backdoor Mavericks matrix 1.0",backdoor,high,
12346,"Backdoor Deep throat",backdoor,high,
12306,"Backdoor Hackers world 2.0.3",backdoor,high,
12543,"Antivirus Pro in free scan",adware,medium,
12299,"Backdoor InCommand 1.1",backdoor,high,
12406,"Backdoor Win32.Delf.jwh",backdoor,high,
12597,"Backdoor.Win32.SpyAgent.B",backdoor,medium,
12616,"XP-Shield",adware,medium,
12359,"Backdoor C.I.A. 2.2b",backdoor,high,
12531,"XP Police Antivirus  Installation Detection",adware,medium,
12467,"Antivirus 2009 Downloads Malicious Code",adware,medium,
12134,"Backdoor Uploader",backdoor,high,
12486,"BRX Rat 0.02","data-theft",high,
12058,"Kompass_Toolbar Initial connection",adware,medium,
12104,"Backdoor AolTrojan",backdoor,high,
12222,"Backdoor Nirvana 1.94",backdoor,high,
12182,"Backdoor Qwertos RAT 0.2",backdoor,high,
12388,"Backdoor Backdoor 2.0.1",backdoor,high,
12365,"Backdoor Breach pro",backdoor,high,
12584,"Fireball.Gen Command and Control Traffic",adware,critical,
12336,"Backdoor Dolly 1.7",backdoor,high,
12637,"Packed.Win32.Krap.i",adware,medium,
12052,"Kword_Interkey Search Traffic 1","browser-hijack",medium,
12603,"Backdoor.Win32.Prorat.K",backdoor,medium,
12641,"Trojan.Win32.Tidserv","data-theft",medium,
12118,"Backdoor Xanadu 1.11",backdoor,high,
12251,"Backdoor Moon pie 3.0",backdoor,high,
12450,"OwlForce remote server status",adware,low,
12116,"Backdoor Y3K tcp communication",backdoor,high,
12245,"Backdoor Net administrator 1.0",backdoor,high,
12107,"Backdoor YAT 3.01",backdoor,high,
12187,"Backdoor Psychward",backdoor,high,
12380,"Backdoor Donald dick 1.52",backdoor,high,
12441,"Faceback.exe",adware,high,
12362,"Backdoor C.I.A. 1.1",backdoor,high,
12238,"Backdoor Netbus 1.60",backdoor,high,
12655,"PDF with obfuscated Javascript",spyware,critical,
12395,"Backdoor AOL Admin",backdoor,high,
12535,"Trojan.Swizzor-D",adware,medium,
12135,"Backdoor Undetected 3.3",backdoor,high,
12623,"Trojan-Dropper.Win32.Agent.aqpn",adware,medium,
12356,"Backdoor CGi BioNet 0.84",backdoor,high,
12077,"All_In_One_Keylogger_3",keylogger,high,
12568,"Worm.Win32.AutoRun.aczu",adware,medium,
12606,"Trojan.Downloader.Win32.Agent.bkwx",adware,medium,
12165,"Backdoor RUX the tick 4.0",backdoor,high,
12138,"Backdoor Undetected 2.3 SE",backdoor,high,
12096,"DoublePulsar.Gen Command and Control Traffic",spyware,critical,
12420,"CramToolbar searchs","browser-hijack",medium,
12241,"Backdoor Net raider 0.0",backdoor,high,
12092,"Backdoor Bumprat v1.2",backdoor,high,
12558,"Worm.Win32.AutoRun.qgg razmgah",adware,high,
12471,"Trojan-Downloader.Win32.Zlob.wwv runtime childhe",backdoor,medium,
12027,"Smart_Finder Pop-up ads",adware,medium,
12511,"Email-Worm.CryptBox-A IKEA",backdoor,critical,
12605,"JSDownloader.Gen Javascript Detection",spyware,critical,
12527,"MS Antispyware 2009",adware,medium,
12463,"Trojan.Zlob s2.offersfortoday",backdoor,medium,
12617,"Worm.Win32.AutoRun.aw",adware,medium,
12272,"Backdoor M2 trojan 1.25",backdoor,high,
12129,"Backdoor WanRemote 3.0",backdoor,high,
12504,"Trojan.Win32.Agent.aulk buyaohenchang",adware,high,
12059,"Malware_Alarm Update traffic",adware,low,
12586,"Trojan.Win32.Small.bwj",adware,medium,
12047,"Sys_Keylogger_1_3_Advanced",keylogger,high,
12341,"Backdoor DFch Grisch 0.1 beta 1",backdoor,high,
12145,"Spora.Gen Command and Control Traffic",spyware,critical,
12574,"Trojan.Ransomlock",adware,high,
12498,"Win32-FakeAlert.KL Runtime Detection",adware,medium,
12629,"W32.Sality.AM",adware,high,
12164,"Backdoor RUX the tick 5.0",backdoor,high,
12468,"Antivirus 2009 Downloads Malicious DLL",adware,medium,
12253,"Backdoor Moon pie 1.3",backdoor,high,
12491,"TrojanSpy.Win32.Zbot.Gen downloads malicious files","data-theft",high,
12087,"Registry_Defender Presale request",adware,low,
12573,"Win32.Fruspam",adware,high,
12220,"Backdoor Nirvana 1.99",backdoor,high,
12257,"Backdoor Mini oblivion 0.1",backdoor,high,
12480,"Antivirus-2009 ask for order",adware,medium,
12577,"Infostealer.Gampass",adware,medium,
12579,"Trojan-Downloader.Win32.FraudLoad.dyl",adware,medium,
12614,"XP Antivirus Protection",adware,medium,
12507,"Antivirus-2010 asking download from tbest-antivirus-2010-download.info",adware,medium,
12487,"Silent Keylogger 1.5",backdoor,high,
12631,"Backdoor.Win32.Dreamy.bc",backdoor,medium,
12384,"Backdoor Balsitix",backdoor,high,
12091,"Backdoor GhostVoice 1.2",backdoor,high,
12562,"System Security 2009",adware,medium,
12326,"Backdoor F-Backdoor 1.3",backdoor,high,
12432,"Downloader_Trojan.Gen2",adware,high,
12122,"Backdoor WinRAT 1.0S",backdoor,high,
12585,"Trojan-Downloader.Win32.Small.jog",adware,medium,
12250,"Backdoor Moon pie 3.0",backdoor,high,
12048,"System_Doctor Updating Status",adware,low,
12142,"Backdoor Truva 1.2",backdoor,high,
12098,"Backdoor Ghost 2.4",backdoor,high,
12510,"Email-Worm.CryptBox-A childhe",backdoor,critical,
12367,"NOPEN.Gen Command and Control Traffic",spyware,critical,
12596,"Trojan.Win32.Crypt.vb",adware,medium,
12310,"Backdoor Guptachar 2.0",backdoor,high,
12512,"Email-Worm.CryptBox-A Hallmark",backdoor,critical,
12151,"Backdoor Thing 1.11",backdoor,high,
12162,"Backdoor Satanz backdoor",backdoor,high,
12088,"Registry_Defender Error report page",adware,low,
12570,"Trojan-Downloader.Win32.Agent.bjkd 1add.net",adware,medium,
12478,"Trojan-Downloader.Win32.Agent.amwd address-bar.net",adware,high,
12287,"Backdoor Insane 5.0",backdoor,high,
12230,"Backdoor NetSphere 1.28",backdoor,high,
12462,"SynRat 2.1 Pro",backdoor,high,
12528,"MS Antispyware 2009",adware,medium,
12443,"Antivirus-2009 asks for download or freescan",adware,medium,
12438,Superiorads,adware,low,
12524,"Total Protect 2009",adware,medium,
12447,"iWonBar cfg request","browser-hijack",medium,
12316,"Backdoor Ghost 2.3",backdoor,high,
12578,"Worm.Win32.Deecee.a",adware,medium,
12383,"Backdoor Basic hell 1.0",backdoor,high,
12304,"Backdoor Hellz addiction 1.20e",backdoor,high,
12500,"Win32-FakeAlert.KL Updates",adware,medium,
12237,"Backdoor NetBus 1.70",backdoor,high,
12319,"Backdoor Frenzy 2000 v4",backdoor,high,
12010,"Remote_Desktop_Inspector Initial Connection",adware,low,
12538,"EvilGrab.Gen Command and Control Traffic",spyware,critical,
12410,"Antivirus 2008 redirect to axp2008.com for purchase",adware,medium,
12532,"Worm.Brontok.C",adware,high,
12423,"Trojan Win32.Agent.vvm","browser-hijack",high,
12472,"Trojan-Downloader.Win32.Zlob.wwv runtime onestoponlineshop",backdoor,medium,
12427,"WeatherStudio runtime detection","browser-hijack",medium,
12130,"Backdoor Voodoo doll",backdoor,high,
12121,"Backdoor WinRAT 1.2",backdoor,high,
12495,"Trojan-Dropper.IRC.TKB lordhack","data-theft",high,
12270,"Backdoor Mantis 1.1",backdoor,high,
12296,"Backdoor InCommand 1.4",backdoor,high,
12089,"Backdoor sharK 2.3.0 (Backdoor.Win32.VB.bax)",backdoor,high,
12618,"Sus.BancDl-B",adware,medium,
12434,"VirusRemover 2008 misleads for buying",adware,medium,
12354,"Backdoor Chupacabra",backdoor,high,
12140,"Backdoor UltimateRAT 1.0",backdoor,high,
12202,"Backdoor Phase zero 1.1",backdoor,high,
12191,"Backdoor Project next 0.5.3",backdoor,high,
12505,"Trojan.Win32.Agent.aulk woyaochidongxi",adware,high,
12055,"IECodec Initial Message Dialog","browser-hijack",medium,
12195,"Backdoor Priority",backdoor,high,
12264,"Backdoor Mavericks matrix 1.6",backdoor,high,
12386,"Backdoor Backdoor 2.0.3",backdoor,high,
12133,"Backdoor Vagr nocker 1.2",backdoor,high,
12634,"Trojan-Spy.Win32.PerfectKeylogger",adware,medium,
12224,"Backdoor Network terrorist 1.31",backdoor,high,
12324,"Backdoor Forced entry 1.1",backdoor,high,
12494,"Trojan-Dropper.IRC.TKB dir4you","data-theft",high,
12355,"Backdoor CGi BioNet 2.6.1a",backdoor,high,
12329,"Backdoor Exploiter 1.3",backdoor,high,
12604,"PWS.Win32.Zbot.PJ",adware,medium,
12544,"Win32.Conficker.C p2p",adware,critical,
12053,"Basp_Pro_4 SMTP E-mail","data-theft",high,
12065,"zz_Toolbar Update Toolbar",adware,medium,
12408,"Backdoor Acid battery",backdoor,high,
12557,"Worm.Win32.Koobface.dq con-sole",adware,high,
12440,"Kamyab Keylogger v.3",keylogger,low,
12428,"Win32.Cekar Variant",adware,high,
12590,"Trojan.Win32.Banload.HH he-consulting.com",adware,medium,
12217,"Backdoor NokNok 7.0",backdoor,high,
12513,"Congur.Gen Command and Control Traffic",spyware,critical,
12267,"Backdoor Masters of paradise",backdoor,high,
12422,"Targetedbanner.biz Adrotator underground ads",adware,low,
12482,"Antivirus-2009 first runs",adware,medium,
12540,"ThreatNuker build_info",adware,medium,
12642,"Trojan-Banker.Win32.Banbra.mcq",adware,medium,
12198,"Backdoor Pitfall surprise attack",backdoor,high,
12288,"Backdoor Insane 4.0",backdoor,high,
12415,"Classroom Spy Professional",adware,high,
12583,"Mebroot calls home",adware,high,
12602,"Trojan.Win32.Agent.chgp",adware,medium,
12402,"Antivirus-2009 redirect to order page","browser-hijack",medium,
12095,"Backdoor Helios 3.1",backdoor,high,
12628,"Trojan-Spy.Win32.VB.btm",adware,medium,
12465,"Trojan.Zlob topqualityads",backdoor,medium,
12172,"Backdoor Remote process monitor 1.o",backdoor,high,
12553,"Latentbot.Gen Command and Control Traffic",spyware,critical,
12160,"Backdoor SchneckenKorn",backdoor,high,
12626,"Trojan.Win32.FraudPack.ogk",adware,medium,
12233,"Backdoor Netcontroller",backdoor,high,
12205,"Backdoor PC Invader 1.0",backdoor,high,
12477,"Trojan-Downloader.Win32.Agent.amwd isearchmoa.com",adware,high,
12502,"Adware.Virtumonde",adware,medium,
12100,"Backdoor ColdFusion 1.2",backdoor,high,
12074,"Eclickz_Toolbar Search traffic",adware,medium,
12196,"Backdoor Prayer 1.3",backdoor,high,
12646,"Trojan.Hanambot","data-theft",low,
12580,"Trojan-Downloader.Win32.Agent.biiw",adware,medium,
12277,"Backdoor Latinus 1.4",backdoor,high,
12466,"Antivirus 2009 Downloads Antivirus Executable",adware,medium,
12252,"Backdoor Moon pie 1.3",backdoor,high,
12260,"Backdoor Microspy 1.0",backdoor,high,
12421,"Targetedbanner.biz Adrotator pass user info","data-theft",low,
12124,"Backdoor WinCrash 2.0",backdoor,high,
12625,"Biodata.Gen Command and Control Traffic",spyware,critical,
12489,Biodox,"data-theft",high,
12323,"Backdoor Fore 1.0",backdoor,high,
12123,"Backdoor Windows Mite 1.0",backdoor,high,
12183,"Backdoor Psychward final",backdoor,high,
